municipio,year,defor_ha,forest_area_2000_ha,defor_pct_2000
Caraparí,2001,286.852811336517,264530.619709283,0.108438415050691
Caraparí,2002,255.805633291602,264530.619709283,0.0967017102113662
Caraparí,2003,648.024587601423,264530.619709283,0.244971485083124
Caraparí,2004,625.172635771334,264530.619709283,0.236332805804634
Caraparí,2005,725.432703591883,264530.619709283,0.274233925883184
Caraparí,2006,271.407837472856,264530.619709283,0.102599781367893
Caraparí,2007,68.5990178585053,264530.619709283,0.0259323544222952
Caraparí,2008,1227.26471687108,264530.619709283,0.463940514039485
Caraparí,2009,530.740726463497,264530.619709283,0.200634893248568
Caraparí,2010,1213.94481858611,264530.619709283,0.458905218579318
Caraparí,2011,368.433387003839,264530.619709283,0.139278162735469
Caraparí,2012,422.027660749853,264530.619709283,0.159538302678782
Caraparí,2013,1131.94874144346,264530.619709283,0.427908399673148
Caraparí,2014,754.952633932233,264530.619709283,0.285393288218173
Caraparí,2015,242.322338350117,264530.619709283,0.0916046462282617
Caraparí,2016,639.606331780553,264530.619709283,0.241789148070448
Caraparí,2017,1283.7594730705,264530.619709283,0.485297117770844
Caraparí,2018,433.046751372516,264530.619709283,0.163703828255659
Caraparí,2019,843.046045586467,264530.619709283,0.318695070730552
Caraparí,2020,1101.34188816696,264530.619709283,0.416338149956829
Caraparí,2021,428.823278926313,264530.619709283,0.162107237112129
Caraparí,2022,1016.79490248859,264530.619709283,0.384377016016535
Caraparí,2023,740.129798844457,264530.619709283,0.279789840456977
Caripuyo,2001,0,0.219550982117653,0
Caripuyo,2002,0,0.219550982117653,0
Caripuyo,2003,0,0.219550982117653,0
Caripuyo,2004,0,0.219550982117653,0
Caripuyo,2005,0,0.219550982117653,0
Caripuyo,2006,0,0.219550982117653,0
Caripuyo,2007,0,0.219550982117653,0
Caripuyo,2008,0,0.219550982117653,0
Caripuyo,2009,0,0.219550982117653,0
Caripuyo,2010,0,0.219550982117653,0
Caripuyo,2011,0,0.219550982117653,0
Caripuyo,2012,0,0.219550982117653,0
Caripuyo,2013,0,0.219550982117653,0
Caripuyo,2014,0,0.219550982117653,0
Caripuyo,2015,0,0.219550982117653,0
Caripuyo,2016,0,0.219550982117653,0
Caripuyo,2017,0,0.219550982117653,0
Caripuyo,2018,0,0.219550982117653,0
Caripuyo,2019,0,0.219550982117653,0
Caripuyo,2020,0,0.219550982117653,0
Caripuyo,2021,0,0.219550982117653,0
Caripuyo,2022,0,0.219550982117653,0
Caripuyo,2023,0,0.219550982117653,0
Catacora,2001,0,4.70906182378531,0
Catacora,2002,0,4.70906182378531,0
Catacora,2003,0,4.70906182378531,0
Catacora,2004,0,4.70906182378531,0
Catacora,2005,0,4.70906182378531,0
Catacora,2006,0,4.70906182378531,0
Catacora,2007,0,4.70906182378531,0
Catacora,2008,0,4.70906182378531,0
Catacora,2009,0,4.70906182378531,0
Catacora,2010,0,4.70906182378531,0
Catacora,2011,0,4.70906182378531,0
Catacora,2012,0,4.70906182378531,0
Catacora,2013,0,4.70906182378531,0
Catacora,2014,0,4.70906182378531,0
Catacora,2015,0,4.70906182378531,0
Catacora,2016,0,4.70906182378531,0
Catacora,2017,0,4.70906182378531,0
Catacora,2018,0,4.70906182378531,0
Catacora,2019,0,4.70906182378531,0
Catacora,2020,0,4.70906182378531,0
Catacora,2021,0,4.70906182378531,0
Catacora,2022,0,4.70906182378531,0
Catacora,2023,0,4.70906182378531,0
Chacarilla,2001,0,0,0
Chacarilla,2002,0,0,0
Chacarilla,2003,0,0,0
Chacarilla,2004,0,0,0
Chacarilla,2005,0,0,0
Chacarilla,2006,0,0,0
Chacarilla,2007,0,0,0
Chacarilla,2008,0,0,0
Chacarilla,2009,0,0,0
Chacarilla,2010,0,0,0
Chacarilla,2011,0,0,0
Chacarilla,2012,0,0,0
Chacarilla,2013,0,0,0
Chacarilla,2014,0,0,0
Chacarilla,2015,0,0,0
Chacarilla,2016,0,0,0
Chacarilla,2017,0,0,0
Chacarilla,2018,0,0,0
Chacarilla,2019,0,0,0
Chacarilla,2020,0,0,0
Chacarilla,2021,0,0,0
Chacarilla,2022,0,0,0
Chacarilla,2023,0,0,0
Challapata,2001,0,0.437075026333332,0
Challapata,2002,0,0.437075026333332,0
Challapata,2003,0,0.437075026333332,0
Challapata,2004,0,0.437075026333332,0
Challapata,2005,0,0.437075026333332,0
Challapata,2006,0,0.437075026333332,0
Challapata,2007,0,0.437075026333332,0
Challapata,2008,0,0.437075026333332,0
Challapata,2009,0,0.437075026333332,0
Challapata,2010,0.145772621035576,0.437075026333332,14.5772621035576
Challapata,2011,0,0.437075026333332,0
Challapata,2012,0,0.437075026333332,0
Challapata,2013,0,0.437075026333332,0
Challapata,2014,0,0.437075026333332,0
Challapata,2015,0,0.437075026333332,0
Challapata,2016,0,0.437075026333332,0
Challapata,2017,0,0.437075026333332,0
Challapata,2018,0,0.437075026333332,0
Challapata,2019,0,0.437075026333332,0
Challapata,2020,0,0.437075026333332,0
Challapata,2021,0,0.437075026333332,0
Challapata,2022,0,0.437075026333332,0
Challapata,2023,0,0.437075026333332,0
Chaquí,2001,0,3.04756166040897,0
Chaquí,2002,0,3.04756166040897,0
Chaquí,2003,0,3.04756166040897,0
Chaquí,2004,0,3.04756166040897,0
Chaquí,2005,0,3.04756166040897,0
Chaquí,2006,0,3.04756166040897,0
Chaquí,2007,0,3.04756166040897,0
Chaquí,2008,0,3.04756166040897,0
Chaquí,2009,0,3.04756166040897,0
Chaquí,2010,0,3.04756166040897,0
Chaquí,2011,0,3.04756166040897,0
Chaquí,2012,0,3.04756166040897,0
Chaquí,2013,0,3.04756166040897,0
Chaquí,2014,0,3.04756166040897,0
Chaquí,2015,0,3.04756166040897,0
Chaquí,2016,0,3.04756166040897,0
Chaquí,2017,0,3.04756166040897,0
Chaquí,2018,0,3.04756166040897,0
Chaquí,2019,0,3.04756166040897,0
Chaquí,2020,0,3.04756166040897,0
Chaquí,2021,0,3.04756166040897,0
Chaquí,2022,0,3.04756166040897,0
Chaquí,2023,0,3.04756166040897,0
Charagua,2001,3801.26946073026,6407534.71284451,0.059324992077066
Charagua,2002,3594.21412130445,6407534.71284451,0.0560935567637193
Charagua,2003,2100.22879046947,6407534.71284451,0.0327774859535191
Charagua,2004,8795.11427371204,6407534.71284451,0.137262062054559
Charagua,2005,4669.49398423731,6407534.71284451,0.0728750477914208
Charagua,2006,7433.48988737166,6407534.71284451,0.116011699046601
Charagua,2007,2299.93320775777,6407534.71284451,0.0358941981718388
Charagua,2008,19348.5060862824,6407534.71284451,0.301964904653525
Charagua,2009,20700.3193314299,6407534.71284451,0.323062148846953
Charagua,2010,30588.4739078358,6407534.71284451,0.477382882476131
Charagua,2011,18706.129196696,6407534.71284451,0.291939568570698
Charagua,2012,15106.0560575947,6407534.71284451,0.235754572305527
Charagua,2013,11241.7683583871,6407534.71284451,0.175446078128174
Charagua,2014,9481.41555220634,6407534.71284451,0.147972909662119
Charagua,2015,13385.7510154396,6407534.71284451,0.208906414328223
Charagua,2016,22235.0000751466,6407534.71284451,0.347013337759597
Charagua,2017,23111.4061110914,6407534.71284451,0.360691079281434
Charagua,2018,23321.0601710826,6407534.71284451,0.363963071855598
Charagua,2019,312876.149529524,6407534.71284451,4.88294115523611
Charagua,2020,17333.5509994999,6407534.71284451,0.270518253529757
Charagua,2021,103530.391295932,6407534.71284451,1.61576013140273
Charagua,2022,23949.1641279459,6407534.71284451,0.373765655610691
Charagua,2023,13726.2620643601,6407534.71284451,0.214220643032093
Charazani,2001,26.6217928007245,141680.04813093,0.0187900788797889
Charazani,2002,26.9118078574538,141680.04813093,0.0189947760552594
Charazani,2003,52.4175104722381,141680.04813093,0.0369971009776888
Charazani,2004,16.2816938832402,141680.04813093,0.0114918748956056
Charazani,2005,43.2736470401287,141680.04813093,0.0305432187601593
Charazani,2006,131.363414607942,141680.04813093,0.0927183582592705
Charazani,2007,30.5557355359197,141680.04813093,0.0215667173600072
Charazani,2008,36.6605405583978,141680.04813093,0.0258755844891576
Charazani,2009,57.6939628347755,141680.04813093,0.0407213038080417
Charazani,2010,55.8379571959376,141680.04813093,0.0394113059196145
Charazani,2011,32.1225105747581,141680.04813093,0.0226725717548267
Charazani,2012,70.5565028712154,141680.04813093,0.0497998862945138
Charazani,2013,139.519028544426,141680.04813093,0.0984747184836453
Charazani,2014,80.3888822868466,141680.04813093,0.0567397338915057
Charazani,2015,16.5081824138761,141680.04813093,0.0116517340526455
Charazani,2016,44.0946250632405,141680.04813093,0.0311226779246234
Charazani,2017,81.9532730355859,141680.04813093,0.0578439054169795
Charazani,2018,80.8143774345517,141680.04813093,0.0570400550399796
Charazani,2019,78.5863932147622,141680.04813093,0.0554675088352165
Charazani,2020,86.4712865874171,141680.04813093,0.0610327902398136
Charazani,2021,69.5222837254405,141680.04813093,0.0490699182013218
Charazani,2022,61.2108212187886,141680.04813093,0.0432035576118823
Charazani,2023,126.429736740887,141680.04813093,0.0892360910437091
Charaña,2001,0,0.440019331872463,0
Charaña,2002,0,0.440019331872463,0
Charaña,2003,0,0.440019331872463,0
Charaña,2004,0,0.440019331872463,0
Charaña,2005,0,0.440019331872463,0
Charaña,2006,0,0.440019331872463,0
Charaña,2007,0,0.440019331872463,0
Charaña,2008,0,0.440019331872463,0
Charaña,2009,0,0.440019331872463,0
Charaña,2010,0,0.440019331872463,0
Charaña,2011,0,0.440019331872463,0
Charaña,2012,0,0.440019331872463,0
Charaña,2013,0,0.440019331872463,0
Charaña,2014,0,0.440019331872463,0
Charaña,2015,0,0.440019331872463,0
Charaña,2016,0,0.440019331872463,0
Charaña,2017,0,0.440019331872463,0
Charaña,2018,0,0.440019331872463,0
Charaña,2019,0,0.440019331872463,0
Charaña,2020,0,0.440019331872463,0
Charaña,2021,0,0.440019331872463,0
Charaña,2022,0,0.440019331872463,0
Charaña,2023,0,0.440019331872463,0
Chayanta,2001,0,8.546789906919,0
Chayanta,2002,0,8.546789906919,0
Chayanta,2003,0,8.546789906919,0
Chayanta,2004,0,8.546789906919,0
Chayanta,2005,0,8.546789906919,0
Chayanta,2006,0,8.546789906919,0
Chayanta,2007,0,8.546789906919,0
Chayanta,2008,0,8.546789906919,0
Chayanta,2009,0,8.546789906919,0
Chayanta,2010,0,8.546789906919,0
Chayanta,2011,0,8.546789906919,0
Chayanta,2012,0,8.546789906919,0
Chayanta,2013,0,8.546789906919,0
Chayanta,2014,0,8.546789906919,0
Chayanta,2015,0,8.546789906919,0
Chayanta,2016,0,8.546789906919,0
Chayanta,2017,0,8.546789906919,0
Chayanta,2018,0,8.546789906919,0
Chayanta,2019,0,8.546789906919,0
Chayanta,2020,0,8.546789906919,0
Chayanta,2021,0,8.546789906919,0
Chayanta,2022,0,8.546789906919,0
Chayanta,2023,0,8.546789906919,0
Chimoré,2001,958.152902171016,260959.666979402,0.367165130635549
Chimoré,2002,940.031192205846,260959.666979402,0.360220873626438
Chimoré,2003,891.564264066517,260959.666979402,0.341648299289441
Chimoré,2004,1578.38832394779,260959.666979402,0.60483995178932
Chimoré,2005,726.567387253046,260959.666979402,0.278421334477866
Chimoré,2006,939.781108722091,260959.666979402,0.360125041390503
Chimoré,2007,1141.07706409693,260959.666979402,0.437261848662228
Chimoré,2008,1991.47348897904,260959.666979402,0.763134591651755
Chimoré,2009,1242.85336806625,260959.666979402,0.476262628034527
Chimoré,2010,2163.17949146032,260959.666979402,0.828932499990914
Chimoré,2011,1336.87315176427,260959.666979402,0.512291101241248
Chimoré,2012,1005.07551429421,260959.666979402,0.385145921562484
Chimoré,2013,1247.43195459247,260959.666979402,0.47801714687616
Chimoré,2014,2298.8264426738,260959.666979402,0.880912544563927
Chimoré,2015,770.417555145919,260959.666979402,0.295224761766242
Chimoré,2016,1224.52331186086,260959.666979402,0.469238532542085
Chimoré,2017,1654.40701694787,260959.666979402,0.633970389408279
Chimoré,2018,712.606625601649,260959.666979402,0.273071556938297
Chimoré,2019,1399.03672941029,260959.666979402,0.53611224508526
Chimoré,2020,953.774773910642,260959.666979402,0.365487427597738
Chimoré,2021,1225.13279794902,260959.666979402,0.469472088208067
Chimoré,2022,1391.8526185602,260959.666979402,0.53335928677057
Chimoré,2023,2548.96566429734,260959.666979402,0.976766139304789
Chipaya,2001,0,0,0
Chipaya,2002,0,0,0
Chipaya,2003,0,0,0
Chipaya,2004,0,0,0
Chipaya,2005,0,0,0
Chipaya,2006,0,0,0
Chipaya,2007,0,0,0
Chipaya,2008,0,0,0
Chipaya,2009,0,0,0
Chipaya,2010,0,0,0
Chipaya,2011,0,0,0
Chipaya,2012,0,0,0
Chipaya,2013,0,0,0
Chipaya,2014,0,0,0
Chipaya,2015,0,0,0
Chipaya,2016,0,0,0
Chipaya,2017,0,0,0
Chipaya,2018,0,0,0
Chipaya,2019,0,0,0
Chipaya,2020,0,0,0
Chipaya,2021,0,0,0
Chipaya,2022,0,0,0
Chipaya,2023,0,0,0
Choquecota,2001,0,0.512249261140823,0
Choquecota,2002,0,0.512249261140823,0
Choquecota,2003,0,0.512249261140823,0
Choquecota,2004,0,0.512249261140823,0
Choquecota,2005,0,0.512249261140823,0
Choquecota,2006,0,0.512249261140823,0
Choquecota,2007,0,0.512249261140823,0
Choquecota,2008,0,0.512249261140823,0
Choquecota,2009,0,0.512249261140823,0
Choquecota,2010,0,0.512249261140823,0
Choquecota,2011,0,0.512249261140823,0
Choquecota,2012,0,0.512249261140823,0
Choquecota,2013,0,0.512249261140823,0
Choquecota,2014,0,0.512249261140823,0
Choquecota,2015,0,0.512249261140823,0
Choquecota,2016,0,0.512249261140823,0
Choquecota,2017,0,0.512249261140823,0
Choquecota,2018,0,0.512249261140823,0
Choquecota,2019,0,0.512249261140823,0
Choquecota,2020,0,0.512249261140823,0
Choquecota,2021,0,0.512249261140823,0
Choquecota,2022,0,0.512249261140823,0
Choquecota,2023,0,0.512249261140823,0
Chua Cocani,2001,0,23.0747974961996,0
Chua Cocani,2002,0.0739598795771599,23.0747974961996,0.320522334331822
Chua Cocani,2003,0,23.0747974961996,0
Chua Cocani,2004,0,23.0747974961996,0
Chua Cocani,2005,0.0739642605185509,23.0747974961996,0.320541320159939
Chua Cocani,2006,0,23.0747974961996,0
Chua Cocani,2007,0,23.0747974961996,0
Chua Cocani,2008,0,23.0747974961996,0
Chua Cocani,2009,0.0739606991410255,23.0747974961996,0.320525886102389
Chua Cocani,2010,0,23.0747974961996,0
Chua Cocani,2011,0,23.0747974961996,0
Chua Cocani,2012,0,23.0747974961996,0
Chua Cocani,2013,0,23.0747974961996,0
Chua Cocani,2014,0,23.0747974961996,0
Chua Cocani,2015,0,23.0747974961996,0
Chua Cocani,2016,0,23.0747974961996,0
Chua Cocani,2017,0,23.0747974961996,0
Chua Cocani,2018,0,23.0747974961996,0
Chua Cocani,2019,0,23.0747974961996,0
Chua Cocani,2020,0,23.0747974961996,0
Chua Cocani,2021,0,23.0747974961996,0
Chua Cocani,2022,0,23.0747974961996,0
Chua Cocani,2023,0,23.0747974961996,0
Chulumani,2001,4.43374783545733,21389.4705279842,0.0207286469744848
Chulumani,2002,9.97549714148045,21389.4705279842,0.0466374196987688
Chulumani,2003,11.6749797016382,21389.4705279842,0.0545828363837415
Chulumani,2004,3.10341940820217,21389.4705279842,0.0145090987836371
Chulumani,2005,40.5629505515099,21389.4705279842,0.189639806644305
Chulumani,2006,15.2160671427846,21389.4705279842,0.0711381196784519
Chulumani,2007,14.4783410429955,21389.4705279842,0.0676891044313285
Chulumani,2008,3.69459706544876,21389.4705279842,0.0172729711126559
Chulumani,2009,21.2806211858988,21389.4705279842,0.0994911078236228
Chulumani,2010,7.83119032531977,21389.4705279842,0.0366123617462811
Chulumani,2011,6.5754472091794,21389.4705279842,0.0307415146184971
Chulumani,2012,12.0428997278214,21389.4705279842,0.056302935185167
Chulumani,2013,1.92069824039936,21389.4705279842,0.00897964368910619
Chulumani,2014,10.1971675679088,21389.4705279842,0.0476737727311559
Chulumani,2015,4.58101178705692,21389.4705279842,0.021417135038773
Chulumani,2016,10.56588242203,21389.4705279842,0.0493975875102025
Chulumani,2017,45.1433646976948,21389.4705279842,0.211054147593943
Chulumani,2018,7.1672907397151,21389.4705279842,0.0335085000366793
Chulumani,2019,3.91567062586546,21389.4705279842,0.0183065336785337
Chulumani,2020,3.17702383548021,21389.4705279842,0.014853214021
Chulumani,2021,2.06899810582399,21389.4705279842,0.00967297485516104
Chulumani,2022,17.4395819455385,21389.4705279842,0.0815334906150296
Chulumani,2023,10.3441124856472,21389.4705279842,0.0483607692491211
Chuma,2001,6.38219824433327,6263.30581895262,0.10189823758918
Chuma,2002,3.78472267091274,6263.30581895262,0.0604269179936937
Chuma,2003,1.70697998255491,6263.30581895262,0.0272536585614202
Chuma,2004,5.120870269835,6263.30581895262,0.0817598632073714
Chuma,2005,0.816355347633362,6263.30581895262,0.0130339372087355
Chuma,2006,2.74593173712492,6263.30581895262,0.0438415721106224
Chuma,2007,1.18732599169016,6263.30581895262,0.0189568580237187
Chuma,2008,4.52720734477043,6263.30581895262,0.0722814353255945
Chuma,2009,3.63646825402975,6263.30581895262,0.0580598865702179
Chuma,2010,2.00376646220684,6263.30581895262,0.0319921543052151
Chuma,2011,2.52339688688517,6263.30581895262,0.0402885785849611
Chuma,2012,3.48775129765272,6263.30581895262,0.0556854702368016
Chuma,2013,0.445294104516506,6263.30581895262,0.00710956988830174
Chuma,2014,0.371054328978062,6263.30581895262,0.00592425692922833
Chuma,2015,0,6263.30581895262,0
Chuma,2016,0,6263.30581895262,0
Chuma,2017,2.7459605038166,6263.30581895262,0.0438420313998941
Chuma,2018,0.222638964653015,6263.30581895262,0.00355465581736908
Chuma,2019,2.15214449167252,6263.30581895262,0.0343611593283562
Chuma,2020,1.11307843774557,6263.30581895262,0.0177714208745392
Chuma,2021,0.148420438170433,6263.30581895262,0.00236968212092273
Chuma,2022,0,6263.30581895262,0
Chuma,2023,0.296603977680206,6263.30581895262,0.00473558191558665
Chuquihuta Ayllu Jucumani,2001,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2002,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2003,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2004,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2005,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2006,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2007,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2008,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2009,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2010,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2011,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2012,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2013,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2014,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2015,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2016,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2017,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2018,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2019,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2020,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2021,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2022,0,1.75217704474926,0
Chuquihuta Ayllu Jucumani,2023,0,1.75217704474926,0
Ckochas,2001,0,294.176604270935,0
Ckochas,2002,0,294.176604270935,0
Ckochas,2003,0,294.176604270935,0
Ckochas,2004,0,294.176604270935,0
Ckochas,2005,0,294.176604270935,0
Ckochas,2006,0,294.176604270935,0
Ckochas,2007,0,294.176604270935,0
Ckochas,2008,0,294.176604270935,0
Ckochas,2009,0,294.176604270935,0
Ckochas,2010,0,294.176604270935,0
Ckochas,2011,0,294.176604270935,0
Ckochas,2012,0.145233049988747,294.176604270935,0.0493693406886252
Ckochas,2013,0,294.176604270935,0
Ckochas,2014,0,294.176604270935,0
Ckochas,2015,0,294.176604270935,0
Ckochas,2016,0,294.176604270935,0
Ckochas,2017,0,294.176604270935,0
Ckochas,2018,0,294.176604270935,0
Ckochas,2019,0,294.176604270935,0
Ckochas,2020,0,294.176604270935,0
Ckochas,2021,0,294.176604270935,0
Ckochas,2022,0,294.176604270935,0
Ckochas,2023,0,294.176604270935,0
Cliza,2001,0,0.0734206736087799,0
Cliza,2002,0,0.0734206736087799,0
Cliza,2003,0,0.0734206736087799,0
Cliza,2004,0,0.0734206736087799,0
Cliza,2005,0,0.0734206736087799,0
Cliza,2006,0,0.0734206736087799,0
Cliza,2007,0,0.0734206736087799,0
Cliza,2008,0,0.0734206736087799,0
Cliza,2009,0,0.0734206736087799,0
Cliza,2010,0,0.0734206736087799,0
Cliza,2011,0,0.0734206736087799,0
Cliza,2012,0,0.0734206736087799,0
Cliza,2013,0,0.0734206736087799,0
Cliza,2014,0,0.0734206736087799,0
Cliza,2015,0,0.0734206736087799,0
Cliza,2016,0,0.0734206736087799,0
Cliza,2017,0,0.0734206736087799,0
Cliza,2018,0,0.0734206736087799,0
Cliza,2019,0,0.0734206736087799,0
Cliza,2020,0,0.0734206736087799,0
Cliza,2021,0,0.0734206736087799,0
Cliza,2022,0,0.0734206736087799,0
Cliza,2023,0,0.0734206736087799,0
Cobija,2001,1336.15225615352,34639.7635650933,3.85727879938526
Cobija,2002,263.159663669765,34639.7635650933,0.759703983473354
Cobija,2003,750.122879296541,34639.7635650933,2.16549653373629
Cobija,2004,944.733274161816,34639.7635650933,2.72730866764296
Cobija,2005,2571.49849387258,34639.7635650933,7.42354516664167
Cobija,2006,955.755437359214,34639.7635650933,2.75912806264745
Cobija,2007,947.08487854898,34639.7635650933,2.73409741024723
Cobija,2008,722.283021196723,34639.7635650933,2.08512687980519
Cobija,2009,487.275070488453,34639.7635650933,1.40669283025789
Cobija,2010,362.134220808744,34639.7635650933,1.04542925106357
Cobija,2011,280.933963887393,34639.7635650933,0.811015823937357
Cobija,2012,296.709491632879,34639.7635650933,0.856557496633363
Cobija,2013,275.634815506637,34639.7635650933,0.795717947060113
Cobija,2014,213.76871791482,34639.7635650933,0.617119448616087
Cobija,2015,204.848773345351,34639.7635650933,0.59136885550737
Cobija,2016,447.043002866209,34639.7635650933,1.29054865523591
Cobija,2017,485.627674482763,34639.7635650933,1.40193703565614
Cobija,2018,411.736461527646,34639.7635650933,1.18862376399865
Cobija,2019,293.990561448038,34639.7635650933,0.848708337444583
Cobija,2020,296.544081367552,34639.7635650933,0.856079981060788
Cobija,2021,230.608142018318,34639.7635650933,0.665732436611385
Cobija,2022,441.496176972985,34639.7635650933,1.27453576911213
Cobija,2023,476.003823585808,34639.7635650933,1.37415436653119
Cocapata,2001,87.6026844084263,535755.57201048,0.0163512409361769
Cocapata,2002,115.421014986932,535755.57201048,0.0215435958143753
Cocapata,2003,160.642297282815,535755.57201048,0.0299842513405857
Cocapata,2004,151.973956756294,535755.57201048,0.0283662858019368
Cocapata,2005,144.959294877946,535755.57201048,0.0270569831563247
Cocapata,2006,264.606265202165,535755.57201048,0.0493893631771671
Cocapata,2007,342.579805321991,535755.57201048,0.0639433023601461
Cocapata,2008,329.845696389675,535755.57201048,0.0615664518713065
Cocapata,2009,390.375309288502,535755.57201048,0.0728644422350246
Cocapata,2010,430.504043281078,535755.57201048,0.080354562000273
Cocapata,2011,556.647264830768,535755.57201048,0.103899482135462
Cocapata,2012,539.116197295487,535755.57201048,0.100627268377704
Cocapata,2013,564.658968791366,535755.57201048,0.105394884960771
Cocapata,2014,1172.1452979967,535755.57201048,0.218783594466055
Cocapata,2015,632.200129240751,535755.57201048,0.118001596673713
Cocapata,2016,886.280817963183,535755.57201048,0.165426336983733
Cocapata,2017,1235.67343417555,535755.57201048,0.230641266042004
Cocapata,2018,570.159951210022,535755.57201048,0.106421655881326
Cocapata,2019,1140.15735618025,535755.57201048,0.212812972136097
Cocapata,2020,1222.82936615497,535755.57201048,0.228243891438436
Cocapata,2021,1180.29267361015,535755.57201048,0.220304320714944
Cocapata,2022,1028.81613764167,535755.57201048,0.192030879638064
Cocapata,2023,1990.34189397842,535755.57201048,0.371501856062728
Cochabamba,2001,0.514469750225544,716.056223034859,0.0718476753187157
Cochabamba,2002,0.293983101844788,716.056223034859,0.0410558685739508
Cochabamba,2003,0,716.056223034859,0
Cochabamba,2004,0,716.056223034859,0
Cochabamba,2005,0.808367431163788,716.056223034859,0.112891614535195
Cochabamba,2006,0.147062599658966,716.056223034859,0.0205378565157455
Cochabamba,2007,3.08834850043058,716.056223034859,0.431299722156069
Cochabamba,2008,7.27972872555256,716.056223034859,1.01664205845442
Cochabamba,2009,0.367508478462696,716.056223034859,0.051323969632592
Cochabamba,2010,0.294041730463505,716.056223034859,0.0410640562855901
Cochabamba,2011,0.51465679705143,716.056223034859,0.0718737971258963
Cochabamba,2012,0.293940097093582,716.056223034859,0.041049862795379
Cochabamba,2013,0.146944776177406,716.056223034859,0.0205214020143014
Cochabamba,2014,0,716.056223034859,0
Cochabamba,2015,0,716.056223034859,0
Cochabamba,2016,0,716.056223034859,0
Cochabamba,2017,0.0735275372862816,716.056223034859,0.0102684028042728
Cochabamba,2018,0.294109255075455,716.056223034859,0.04107348635683
Cochabamba,2019,0.0735295861959457,716.056223034859,0.0102686889423718
Cochabamba,2020,0.0735277310013771,716.056223034859,0.0102684298573295
Cochabamba,2021,0,716.056223034859,0
Cochabamba,2022,0,716.056223034859,0
Cochabamba,2023,0,716.056223034859,0
Coipasa,2001,0,0,0
Coipasa,2002,0,0,0
Coipasa,2003,0,0,0
Coipasa,2004,0,0,0
Coipasa,2005,0,0,0
Coipasa,2006,0,0,0
Coipasa,2007,0,0,0
Coipasa,2008,0,0,0
Coipasa,2009,0,0,0
Coipasa,2010,0,0,0
Coipasa,2011,0,0,0
Coipasa,2012,0,0,0
Coipasa,2013,0,0,0
Coipasa,2014,0,0,0
Coipasa,2015,0,0,0
Coipasa,2016,0,0,0
Coipasa,2017,0,0,0
Coipasa,2018,0,0,0
Coipasa,2019,0,0,0
Coipasa,2020,0,0,0
Coipasa,2021,0,0,0
Coipasa,2022,0,0,0
Coipasa,2023,0,0,0
Colcapirhua,2001,0,19.3322682008147,0
Colcapirhua,2002,0,19.3322682008147,0
Colcapirhua,2003,0,19.3322682008147,0
Colcapirhua,2004,0.294057756662369,19.3322682008147,1.5210721970533
Colcapirhua,2005,0,19.3322682008147,0
Colcapirhua,2006,0,19.3322682008147,0
Colcapirhua,2007,0,19.3322682008147,0
Colcapirhua,2008,0,19.3322682008147,0
Colcapirhua,2009,0,19.3322682008147,0
Colcapirhua,2010,0.220547907054424,19.3322682008147,1.14082788818919
Colcapirhua,2011,0,19.3322682008147,0
Colcapirhua,2012,0,19.3322682008147,0
Colcapirhua,2013,0,19.3322682008147,0
Colcapirhua,2014,0,19.3322682008147,0
Colcapirhua,2015,0,19.3322682008147,0
Colcapirhua,2016,0,19.3322682008147,0
Colcapirhua,2017,0,19.3322682008147,0
Colcapirhua,2018,0,19.3322682008147,0
Colcapirhua,2019,0,19.3322682008147,0
Colcapirhua,2020,0,19.3322682008147,0
Colcapirhua,2021,0,19.3322682008147,0
Colcapirhua,2022,0,19.3322682008147,0
Colcapirhua,2023,0,19.3322682008147,0
"Colcha ""K""",2001,0,0.930795148015022,0
"Colcha ""K""",2002,0,0.930795148015022,0
"Colcha ""K""",2003,0,0.930795148015022,0
"Colcha ""K""",2004,0,0.930795148015022,0
"Colcha ""K""",2005,0,0.930795148015022,0
"Colcha ""K""",2006,0,0.930795148015022,0
"Colcha ""K""",2007,0,0.930795148015022,0
"Colcha ""K""",2008,0,0.930795148015022,0
