muni_key,year,dept,muni_rel,muni_code,muni_name,agro_strict_bob_mm,p10_agropecuario_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct,area_antropico_ha,area_natural_ha,area_total_ha,antropico_share_pct,natural_share_pct,lc_antrop_1985_kha,lc_antrop_2024_kha,lc_change_antrop_ha,lc_change_antrop_pp,gasto_agrop_por_ha_antrop,gasto_por_ha_natural
POCONA,2013,Cochabamba,147,1333,Pocona,1.845356,0.817761,3.700423,30.049304,6.14109398340807,2.72139747396479,11022.3682870182,72772.4726314422,83794.8409184604,13.1539939287478,86.8460060712522,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,167.419192676896,25.3578851078188
POCONA,2014,Cochabamba,147,1333,Pocona,0.472483,0.01,0.960258,21.762518,2.17108608479956,0.0459505650954545,11151.161542731,72643.6793757294,83794.8409184604,13.3076946271454,86.6923053728546,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,42.3707430108924,6.50411713806802
POCONA,2015,Cochabamba,147,1333,Pocona,0.985849,0.465,2.738349,30.18355,3.26617975685431,1.54057425319421,11380.8411727846,72413.9997456749,83794.8409184596,13.5817922058701,86.4182077941299,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,86.6235619171536,13.6140663885768
POCONA,2016,Cochabamba,147,1333,Pocona,1.973716,0.233227,3.676694,25.84303,7.63732426112573,0.902475445023281,11625.9803055544,72168.8606129054,83794.8409184598,13.8743390143405,86.1256609856595,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,169.767705443045,27.3485819678724
POCONA,2017,Cochabamba,147,1333,Pocona,0.400044,0.400044,0.955044,16.580365,2.41275749960872,2.41275749960872,11946.4491964724,71848.3917219877,83794.8409184601,14.2567836701276,85.7432163298724,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,33.4864354605155,5.56789081024864
POCONA,2018,Cochabamba,147,1333,Pocona,1.595077,0.412202,2.175077,24.024356,6.63941626572633,1.71576711567211,12095.2237157229,71699.6172027371,83794.84091846,14.4343298264539,85.5656701735461,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,131.876601664384,22.2466599157674
POCONA,2019,Cochabamba,147,1333,Pocona,2.447575,0.28,3.460134,23.777196,10.2937915808071,1.17759890611155,12546.6301162783,71248.2108021815,83794.8409184599,14.9730341137438,85.0269658862562,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,195.078278176421,34.3527924763699
POCONA,2020,Cochabamba,147,1333,Pocona,0.16,0.16,1.136447,20.499831,0.780494239196411,0.780494239196411,14165.0079932504,69629.8329252084,83794.8409184588,16.904391532928,83.0956084670721,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,11.2954401491506,2.29786563141493
POCONA,2021,Cochabamba,147,1333,Pocona,0.811652,0.186844,1.585557,15.478038,5.24389460731393,1.20715558393125,14210.66307884,69584.1778396188,83794.8409184588,16.958875896272,83.041124103728,6.30475633622454,18.8106152718584,12505.8589356338,14.9243781580822,57.1157021665349,11.6643183148723
POJO,2012,Cochabamba,146,1332,Pojo,1.19769,0.175,2.706445,20.343545,5.88732199820631,0.860223722070072,4010.76842471315,235115.128212848,239125.896637561,1.67726226272857,98.3227377372714,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,298.618587056833,5.09405757555396
POJO,2013,Cochabamba,146,1332,Pojo,1.026103,0.215,2.994764,21.250779,4.82854299129458,1.01172761713818,4404.85419074098,234721.042446823,239125.896637564,1.84206489246009,98.1579351075399,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,232.948232919236,4.37158504965513
POJO,2014,Cochabamba,146,1332,Pojo,2.602438,0.425,4.154438,40.038698,6.49980676194815,1.06147307787081,4355.91149699098,234769.985140571,239125.896637562,1.82159755937816,98.1784024406218,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,597.449696073426,11.085054158187
POJO,2015,Cochabamba,146,1332,Pojo,9.017718,0.52,10.248718,37.412626,24.1034082985781,1.38990510850535,4474.20440369264,234651.692233869,239125.896637561,1.87106644098615,98.1289335590139,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,2015.49084180363,38.4302278587975
POJO,2016,Cochabamba,146,1332,Pojo,2.120911,0.555,2.821912,21.348158,9.93486651166813,2.59975591336733,4438.27117531129,234687.62546225,239125.896637561,1.85603953303239,98.1439604669676,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,477.868727760026,9.03716587452182
POJO,2017,Cochabamba,146,1332,Pojo,1.358455,0.404,1.899455,19.07435,7.12189406192085,2.11802761299861,4636.89440813599,234489.002229428,239125.896637564,1.93910173399747,98.0608982660025,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,292.966559172973,5.79325677146625
POJO,2018,Cochabamba,146,1332,Pojo,1.701344,0.549,2.389024,25.210006,6.74868542276428,2.17770674072827,4789.88906850587,234336.007569054,239125.89663756,2.00308253345134,97.9969174665487,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,355.194864780179,7.26027560872672
POJO,2019,Cochabamba,146,1332,Pojo,0.564752,0.520008,1.318122,21.915871,2.57690876169147,2.37274621665733,4926.44736519776,234199.44927237,239125.896637567,2.0601898140144,97.9398101859856,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,114.636767255369,2.41141472259913
POJO,2020,Cochabamba,146,1332,Pojo,0.517605,0.507605,2.377603,27.19185,1.90352991797175,1.86675419289236,5544.39810863648,233581.498528931,239125.896637568,2.31861048368169,97.6813895163183,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,93.3563914167219,2.21595033536396
POJO,2021,Cochabamba,146,1332,Pojo,0.25,0.22,1.014999,15.595142,1.60306331292142,1.41069571537085,5527.76448061525,233598.132156954,239125.89663757,2.31165447086368,97.6883455291363,1.59848276479492,8.26319586067508,6664.71309588016,2.78711473311554,45.2262394457469,1.07021403678016
POOP O VILLA POOP O,2012,Oruro,169,1408,Poopó (Villa Poopó),3.201096,0.26,4.789722,21.893543,14.6211876259589,1.18756475368103,,,,,,,,,,,
POOP O VILLA POOP O,2013,Oruro,169,1408,Poopó (Villa Poopó),1.005992,0.24,1.667992,19.788082,5.08382773024692,1.21285125056587,,,,,,,,,,,
POOP O VILLA POOP O,2014,Oruro,169,1408,Poopó (Villa Poopó),1.218623,0.2918,2.838606,22.862535,5.33021819321436,1.27632390721326,,,,,,,,,,,
POOP O VILLA POOP O,2015,Oruro,169,1408,Poopó (Villa Poopó),1.789288,0.306865,2.962197,27.871805,6.41970622282985,1.10098718041404,,,,,,,,,,,
POOP O VILLA POOP O,2016,Oruro,169,1408,Poopó (Villa Poopó),1.405,0.62,3.64,24.553797,5.7221292495006,2.5250677115234,,,,,,,,,,,
POOP O VILLA POOP O,2017,Oruro,169,1408,Poopó (Villa Poopó),0.7435,0.6585,1.8935,20.584998,3.61185364215241,3.19893157142886,,,,,,,,,,,
POOP O VILLA POOP O,2018,Oruro,169,1408,Poopó (Villa Poopó),1.841097,0.3,2.881097,25.587372,7.19533447983638,1.17245334925369,,,,,,,,,,,
POOP O VILLA POOP O,2019,Oruro,169,1408,Poopó (Villa Poopó),0.86,0.37,1.955,26.005093,3.30704450855069,1.42279821879506,,,,,,,,,,,
POOP O VILLA POOP O,2020,Oruro,169,1408,Poopó (Villa Poopó),0.325,0.325,1.600793,24.366432,1.33380217505788,1.33380217505788,,,,,,,,,,,
POOP O VILLA POOP O,2021,Oruro,169,1408,Poopó (Villa Poopó),0.592434,0.37,2.315766,20.906514,2.83372923864782,1.76978333164486,,,,,,,,,,,
PORCO,2012,Potosí,228,1532,Porco,0.438201,0.10002,2.240736,26.995105,1.62326095786625,0.37051161682831,1856.61240368044,112883.261368176,114739.873771857,1.61810567037231,98.3818943296277,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,236.021799235713,3.88189528446364
PORCO,2013,Potosí,228,1532,Porco,0.596754,0.3382,2.109373,28.603543,2.08629399511802,1.18237100907395,1839.67814080202,112900.195631055,114739.873771857,1.60334684040175,98.3966531595983,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,324.379567688857,5.28567728925932
PORCO,2014,Potosí,228,1532,Porco,0.15566,0.15566,1.564184,34.498153,0.451212562017451,0.451212562017451,1850.88182967532,112888.991942181,114739.873771856,1.61311126536145,98.3868887346386,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,84.1004528243198,1.37887669401571
PORCO,2015,Potosí,228,1532,Porco,1.271333,0.103,6.492849,41.581598,3.05744141915854,0.247705727903964,1807.91460927735,112931.959162579,114739.873771857,1.57566375998646,98.4243362400136,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,703.204118975604,11.2575130142723
PORCO,2016,Potosí,228,1532,Porco,0.776653,0.2163,2.666958,37.317699,2.08119209064846,0.579617730450101,1821.48259870606,112918.39117315,114739.873771856,1.58748875942448,98.4125112405755,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,426.385078041216,6.8780027055918
PORCO,2017,Potosí,228,1532,Porco,0.817043,0.2314,2.440375,29.049119,2.81262574606824,0.796581817162855,1872.27865821536,112867.595113641,114739.873771856,1.63175938465657,98.3682406153434,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,436.389634852111,7.23895108403223
PORCO,2018,Potosí,228,1532,Porco,1.017263,0.235984,3.789038,32.271196,3.15223210196486,0.731252724565895,2096.51466805418,112643.359103803,114739.873771857,1.8271892753018,98.1728107246982,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,485.216257010089,9.03082976300961
PORCO,2019,Potosí,228,1532,Porco,0.957822,0.302751,4.722198,38.24421,2.50448891479259,0.79162571275495,2179.58765938109,112560.286112475,114739.873771856,1.89959042809729,98.1004095719027,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,439.451010780627,8.50941333822574
PORCO,2020,Potosí,228,1532,Porco,0.308444,0.308444,5.453324,39.734747,0.776257616538996,0.776257616538996,2159.61244497069,112580.261326885,114739.873771856,1.88218129755379,98.1178187024462,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,142.823774107389,2.73976979947143
PORCO,2021,Potosí,228,1532,Porco,0.567256,0.273066,2.653486,33.998353,1.66848082317399,0.803174200820846,2223.89129606321,112515.982475793,114739.873771856,1.9382026691829,98.0617973308171,1.90960976225586,1.34909207660524,-560.517685650619,-0.488511680573307,255.073618483139,5.04155931911311
POROMA,2012,Chuquisaca,3,1103,Poroma,2.014574,0.406248,7.232956,40.846792,4.93202501679936,0.99456525251726,6665.62532579957,132699.509274442,139365.134600242,4.78284998964727,95.2171500103527,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,302.233309184438,15.1814728706612
POROMA,2013,Chuquisaca,3,1103,Poroma,5.027703,0.87895,11.321309,53.549432,9.38890070766764,1.64138062192704,6162.43386413577,133202.700736105,139365.134600241,4.42179020011876,95.5782097998813,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,815.863198023155,37.7447527130899
POROMA,2014,Chuquisaca,3,1103,Poroma,3.959401,1.227917,9.363698,49.921528,7.93124962040425,2.45969434268919,6154.50036627809,133210.634233963,139365.134600241,4.41609760140642,95.5839023985936,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,643.334269942441,29.7228597609252
POROMA,2015,Chuquisaca,3,1103,Poroma,5.857892,0.8566,9.932119,62.717693,9.34009482778647,1.36580278869633,6534.23206500246,132830.902535239,139365.134600242,4.68857012461933,95.3114298753807,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,896.492800030022,44.1003703821551
POROMA,2016,Chuquisaca,3,1103,Poroma,3.062702,1.0049,7.57721,57.310779,5.34402437628705,1.7534223361368,6128.54722008058,133236.587380162,139365.134600242,4.39747519181167,95.6025248081883,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,499.743559120318,22.9869442037062
POROMA,2017,Chuquisaca,3,1103,Poroma,1.314366,0.874366,2.858178,33.631554,3.90813341542291,2.59983823524777,6146.89511992191,133218.23948032,139365.134600242,4.41064053613825,95.5893594638618,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,213.826000664983,9.86626159546394
POROMA,2018,Chuquisaca,3,1103,Poroma,4.468336,0.4215,5.507136,38.690744,11.5488500298676,1.08940784390189,5998.69965960698,133366.434940636,139365.134600243,4.30430442794299,95.695695572057,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,744.884100480663,33.5042021779238
POROMA,2019,Chuquisaca,3,1103,Poroma,1.595223,0.504593,4.086445,45.888118,3.47633128035454,1.09961580904233,5860.6516627686,133504.482937473,139365.134600242,4.20524952641809,95.7947504735819,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,272.192085759693,11.9488347125177
POROMA,2020,Chuquisaca,3,1103,Poroma,0.470364,0.470364,2.501649,42.1964,1.11470172810951,1.11470172810951,6064.8615632874,133300.273036955,139365.134600242,4.35177821245176,95.6482217875482,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,77.555603716871,3.52860492543479
POROMA,2021,Chuquisaca,3,1103,Poroma,2.104006,0.22,3.034219,33.410932,6.29735800246458,0.658467114895209,6134.45475172733,133230.679848515,139365.134600242,4.40171407958205,95.598285920418,5.19456554492193,13.3099461629027,8115.38061798081,5.82310679156467,342.981745754593,15.792203435367
PORONGO AYACUCHO,2012,Santa Cruz,250,1703,Porongo (Ayacucho),0.924343,0.884343,7.000751,41.883207,2.20695373207692,2.11145006159629,27689.3569290845,66729.4299115737,94418.7868406582,29.3261096182196,70.6738903817804,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,33.3826098730766,13.8521039551048
PORONGO AYACUCHO,2013,Santa Cruz,250,1703,Porongo (Ayacucho),0.436045,0.436045,9.100205,52.79971,0.825847338934248,0.825847338934248,28409.8027379896,66008.9841026681,94418.7868406577,30.0891418843734,69.9108581156266,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,15.3483994247141,6.60584321858053
PORONGO AYACUCHO,2014,Santa Cruz,250,1703,Porongo (Ayacucho),0.92482,0.92482,9.87169,68.972695,1.3408494477416,1.3408494477416,28636.5241289684,65782.26271169,94418.7868406584,30.329265061725,69.670734938275,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,32.2951205891801,14.0588049403727
PORONGO AYACUCHO,2015,Santa Cruz,250,1703,Porongo (Ayacucho),1.459734,1.317775,18.844731,95.127515,1.53450239922697,1.38527217913766,28266.8284182873,66151.9584223703,94418.7868406576,29.9377161729379,70.0622838270621,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,51.641237509887,22.0663761861715
PORONGO AYACUCHO,2016,Santa Cruz,250,1703,Porongo (Ayacucho),1.586668,1.172775,18.315484,88.731524,1.78816719072694,1.32171177404774,28559.4359590953,65859.3508815617,94418.786840657,30.2476201132437,69.7523798867563,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,55.5566994485651,24.0917649318073
PORONGO AYACUCHO,2017,Santa Cruz,250,1703,Porongo (Ayacucho),1.127775,1.127775,14.242637,91.622179,1.23089737911603,1.23089737911603,28409.9346313364,66008.8522093207,94418.7868406571,30.0892815741019,69.9107184258981,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,39.6965010527005,17.0852084569462
PORONGO AYACUCHO,2018,Santa Cruz,250,1703,Porongo (Ayacucho),1.00755,1.00755,10.737751,79.126828,1.27333551143994,1.27333551143994,28122.9912592294,66295.7955814279,94418.7868406572,29.785376618628,70.214623381372,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,35.8265588006875,15.1977963483744
PORONGO AYACUCHO,2019,Santa Cruz,250,1703,Porongo (Ayacucho),1.60673,1.26673,20.361052,133.419458,1.20426962010294,0.949434227202452,26868.4675909067,67550.3192497521,94418.7868406588,28.4566964795363,71.5433035204637,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,59.7998376559362,23.7856758908789
PORONGO AYACUCHO,2020,Santa Cruz,250,1703,Porongo (Ayacucho),1.33673,1.26673,22.808573,180.531249,0.740442448276642,0.701667997655076,25893.3961492807,68525.3906913765,94418.7868406572,27.4239873394888,72.5760126605113,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,51.6243598287949,19.5070759394914
PORONGO AYACUCHO,2021,Santa Cruz,250,1703,Porongo (Ayacucho),1.93673,1.26673,28.266136,178.722052,1.08365474675727,0.708770957934167,28750.1269855723,65668.65985509,94418.7868406623,30.4495831259619,69.5504168740381,22.7679009040293,31.8278431883311,9059.94228430175,9.59548685961311,67.364224198798,29.4924550656851
PORTACHUELO,2012,Santa Cruz,262,1716,Portachuelo,0.431534,0.338265,4.87123,31.211533,1.38261071636565,1.08378207504258,69148.6251611143,38555.188120825,107703.813281939,64.20257839906,35.79742160094,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,6.24067360695225,11.1926311615353
PORTACHUELO,2013,Santa Cruz,262,1716,Portachuelo,0.195412,0.095593,5.393252,43.198306,0.452360330981497,0.221288769980934,69087.6832490103,38616.1300329284,107703.813281939,64.1459955258575,35.8540044741425,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,2.82846363939696,5.06037243590619
PORTACHUELO,2014,Santa Cruz,262,1716,Portachuelo,0.118532,0.05,6.216254,45.068562,0.263003731958433,0.110942079758391,69015.0408863328,38688.7723956057,107703.813281938,64.0785491091859,35.9214508908141,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,1.7174806893938,3.06373122382821
PORTACHUELO,2015,Santa Cruz,262,1716,Portachuelo,4.234459,4.129459,10.234231,55.392468,7.64446711419322,7.45491065680626,69254.0349461956,38449.778335742,107703.813281938,64.3004484575755,35.6995515424245,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,61.1438597518514,110.129607589018
PORTACHUELO,2016,Santa Cruz,262,1716,Portachuelo,0.301558,0.1,10.069694,51.809988,0.582046071888687,0.193012976571236,70207.9865803141,37495.8267016231,107703.813281937,65.1861660612982,34.8138339387018,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,4.29520934423941,8.04244169356976
PORTACHUELO,2017,Santa Cruz,262,1716,Portachuelo,0.624321,0.524321,9.392748,55.071182,1.13366188508538,0.952078711511948,69630.5641577137,38073.2491242245,107703.813281938,64.6500453753114,35.3499546246886,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,8.96619189506937,16.3978912848488
PORTACHUELO,2018,Santa Cruz,262,1716,Portachuelo,0.382126,0.232126,8.30599,59.995798,0.636921272386443,0.386903762826857,69432.7071293317,38271.106152606,107703.813281938,64.4663406183928,35.5336593816072,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,5.50354459445485,9.98471270927663
PORTACHUELO,2019,Santa Cruz,262,1716,Portachuelo,0.252659,0.1,8.239896,56.204411,0.44953589140895,0.177921978401304,68711.4221066921,38992.3911752432,107703.813281935,63.7966475029318,36.2033524970683,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,3.67710334400709,6.47970007441904
PORTACHUELO,2020,Santa Cruz,262,1716,Portachuelo,3.201883,1.046659,12.270003,66.006668,4.85084779616508,1.58568676728236,68652.7535526902,39051.0597292408,107703.813281931,63.7421753796045,36.2578246203955,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,46.6388139485562,81.9922179372377
PORTACHUELO,2021,Santa Cruz,262,1716,Portachuelo,2.519194,0.32716,9.317389,44.006494,5.7245960107615,0.743435730190185,72039.6089276147,35664.2043543201,107703.813281935,66.886776551762,33.113223448238,43.0419103068031,78.0030531277953,34961.1428209922,32.4604503365769,34.9695679571398,70.6364839930838
PORVENIR,2012,Pando,323,1902,Porvenir,0.828716,0.657209,23.858617,48.856186,1.69623555960754,1.34519096517276,28957.5661834895,78285.4702486638,107243.036432153,27.0018148934167,72.9981851065833,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,28.6182890768114,10.5858213199421
PORVENIR,2013,Pando,323,1902,Porvenir,2.531507,2.3,25.778221,56.949273,4.44519634166357,4.03868193365699,29065.9069486628,78177.1294834922,107243.036432155,27.1028384831781,72.8971615168219,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,87.0954071542042,32.3816826829712
PORVENIR,2014,Pando,323,1902,Porvenir,4.342801,4.241801,40.283568,76.139716,5.70372629180808,5.57107541614681,29492.9934024048,77750.0430297506,107243.036432155,27.5010801480456,72.4989198519544,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,147.248566489894,55.8559305020353
PORVENIR,2015,Pando,323,1902,Porvenir,1.174955,1.04818,42.625633,84.260056,1.394438902343,1.24398208327799,29838.7781445739,77404.2582875811,107243.036432155,27.8235110989708,72.1764889010293,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,39.3767799172991,15.1794620346942
PORVENIR,2016,Pando,323,1902,Porvenir,1.141443,0.8595,30.649664,53.665775,2.12694776139914,1.60157940512366,29921.9501043393,77321.0863278153,107243.036432155,27.9010657473027,72.0989342526973,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,38.1473465472583,14.7623766582982
PORVENIR,2017,Pando,323,1902,Porvenir,0.946187,0.673312,25.224482,44.380004,2.13201197548337,1.51715173346988,30411.4305694391,76831.605862715,107243.036432154,28.3574874240702,71.6425125759298,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,31.1128737544769,12.3150751487698
PORVENIR,2018,Pando,323,1902,Porvenir,1.05271,0.77,24.784491,43.557454,2.41683088272331,1.76778009109532,30828.9775683466,76414.0588638105,107243.036432157,28.7468339148056,71.2531660851944,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,34.1467697936522,13.7763916176237
PORVENIR,2019,Pando,323,1902,Porvenir,1.18771,1.05,33.619807,55.785498,2.12906587299803,1.88220960221597,31110.2688922842,76132.7675398703,107243.036432155,29.0091272378003,70.9908727621997,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,38.1774263704474,15.6005099824856
PORVENIR,2020,Pando,323,1902,Porvenir,1.406993,1.274381,32.172458,54.029012,2.60414349238887,2.35869758269872,31689.1611937739,75553.87523838,107243.036432154,29.5489220074645,70.4510779925355,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,44.3998183289382,18.6223803287495
PORVENIR,2021,Pando,323,1902,Porvenir,0.802483,0.68008,27.947752,44.617312,1.79859109396819,1.5242513937191,32503.4808677918,74739.555564364,107243.036432156,30.3082437323138,69.6917562676863,6.64077430917353,34.2882658588195,27647.491549646,25.7801946034249,24.6891403189741,10.7370587627982
POSTRER VALLE,2012,Santa Cruz,274,1728,Postrer Valle,0.036138,,0.489497,5.560441,0.64991247996337,,2135.2131521057,113622.071656355,115757.28480846,1.844560500567,98.155439499433,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,16.9247739806967,0.318054401518905
POSTRER VALLE,2013,Santa Cruz,274,1728,Postrer Valle,0.036138,,0.742162,4.426572,0.816387940826445,,2338.53448128051,113418.750327179,115757.28480846,2.02020502221525,97.9797949777848,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,15.4532679715768,0.318624565124838
POSTRER VALLE,2014,Santa Cruz,274,1728,Postrer Valle,0.039267,0.005,1.264474,5.225009,0.75152023661586,0.0956936150731989,2189.59210136106,113567.692707099,115757.28480846,1.89153719783953,98.1084628021605,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,17.9334771876421,0.345758543332153
POSTRER VALLE,2015,Santa Cruz,274,1728,Postrer Valle,1.357165,1.292668,2.149813,7.595544,17.8679104485472,17.0187678459897,2135.46649728391,113621.818311176,115757.28480846,1.84477935951712,98.1552206404829,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,635.535608601761,11.9445808927572
POSTRER VALLE,2016,Santa Cruz,274,1728,Postrer Valle,0.040427,,1.248011,6.560515,0.61621686712095,,2323.54824312739,113433.736565334,115757.284808461,2.00725876299887,97.9927412370012,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,17.3988210141861,0.356393091015878
POSTRER VALLE,2017,Santa Cruz,274,1728,Postrer Valle,0.054179,,0.811001,3.91953,1.38228307985906,,2557.95616361081,113199.328644849,115757.28480846,2.20975826086745,97.7902417391326,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,21.1805818921936,0.478615912731964
POSTRER VALLE,2018,Santa Cruz,274,1728,Postrer Valle,0.020389,,0.772373,10.23174,0.199272069071341,,2720.44069023438,113036.844118226,115757.28480846,2.35012482776856,97.6498751722315,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,7.49474159579763,0.18037481636231
POSTRER VALLE,2019,Santa Cruz,274,1728,Postrer Valle,0.02,,0.780453,4.277651,0.46754632390534,,2919.67276606448,112837.612042396,115757.28480846,2.52223673948086,97.4777632605191,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,6.8500827327162,0.177245863661893
POSTRER VALLE,2020,Santa Cruz,274,1728,Postrer Valle,0.530525,0.49515,2.170583,7.910565,6.70653739650708,6.25935062792607,3065.84303959958,112691.441768856,115757.284808456,2.64850980624904,97.351490193751,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,173.043757670415,4.70776654972763
POSTRER VALLE,2021,Santa Cruz,274,1728,Postrer Valle,0.35457,0.319061,1.041321,4.914965,7.21409002912534,6.49162303292089,3670.02463870845,112087.26016975,115757.284808458,3.17044810163022,96.8295518983698,1.4916411755798,5.27853269891348,3786.89152333368,3.27140665885479,96.6124304072192,3.16333898663438
POTOS I,2012,Potosí,197,1501,Potosí,1.199907,0.215,26.080702,318.597856,0.376621178517912,0.067483191098436,10989.3610153996,112175.086589362,123164.447604762,8.92251069940636,91.0774893005936,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,109.188059098117,10.6967334412897
POTOS I,2013,Potosí,197,1501,Potosí,4.866543,0.2274,76.202146,516.94308,0.941407901233536,0.0439893691970884,10908.0517680057,112256.395836757,123164.447604762,8.85649388288565,91.1435061171144,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,446.142272103441,43.3520332068824
POTOS I,2014,Potosí,197,1501,Potosí,8.00842,0.6828,128.670458,668.526348,1.1979213719786,0.102135091914134,11065.8628448246,112098.58475994,123164.447604764,8.98462426457273,91.0153757354273,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,723.704975590354,71.4408662442093
POTOS I,2015,Potosí,197,1501,Potosí,9.71145,0.16,103.724074,627.974199,1.54647277156685,0.0254787537855516,10863.4237264713,112301.023878292,123164.447604763,8.82025936683627,91.1797406331637,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,893.958501898051,86.4769497607159
POTOS I,2016,Potosí,197,1501,Potosí,8.458687,0.2,41.644634,521.954236,1.62058019967866,0.0383175355626389,10904.741438306,112259.706166456,123164.447604762,8.85380615134943,91.1461938486506,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,775.688909989784,75.3492708012048
POTOS I,2017,Potosí,197,1501,Potosí,7.552,1.105,128.177657,689.993428,1.0945031783694,0.160146452873171,11252.6984124881,111911.749192274,123164.447604762,9.13632028667747,90.8636797133225,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,671.12791289411,67.4817439143502
POTOS I,2018,Potosí,197,1501,Potosí,1.336323,1.135,39.651914,705.208423,0.18949334075098,0.160945326655578,12118.5070322942,111045.940572474,123164.447604768,9.83928988272838,90.1607101172716,9.60040656883566,11.6970793141788,2096.67274534314,1.70233601182612,110.271256718247,12.0339653400284
