municipio,dept,area_antropico_1985,area_antropico_2024,area_natural_1985,area_natural_2024,antropico_share_1985,antropico_share_2024,cambio_antrop_ha,cambio_antrop_pct,cambio_natural_ha,cambio_antrop_share_pp
Tolata,Cochabamba,1411.11294828491,2894.38535101318,6968.72843971564,5485.45603698732,16.8393753884834,34.5398584173418,1483.27240272827,105.113655468265,-1483.27240272831,17.7004830288584
Toledo,Oruro,35447.498860175,77658.926340136,260042.400446426,217830.972966435,11.9961795456821,26.2814148714995,42211.4274799611,119.081539847048,-42211.427479991,14.2852353258174
Tomave,Potosi,10466.6570935182,37394.757288231,811438.040688665,784509.940494011,1.27346359276949,4.54976804356197,26928.1001947128,257.27507793667,-26928.100194654,3.27630445079248
Tomayapo (El Puente),Tarija,5077.22240936284,7169.20636049192,200524.352981124,198432.369029994,2.4694472305088,3.48694135581204,2091.98395112908,41.2033151683739,-2091.98395113004,1.01749412530324
Tomina,Chuquisaca,1647.23019466553,6718.14508660282,81060.1628968692,75989.2480049337,1.99163597484265,8.12278665241874,5070.9148919373,307.844945312392,-5070.91489193552,6.13115067757609
Toro Toro,Potosi,5137.68207813113,21067.7792648801,112362.573866364,96432.4766796196,4.37248586127171,17.9299858502703,15930.097186749,310.063895439472,-15930.0971867446,13.5574999889985
Totora,Cochabamba,2753.69756825562,17657.1627336917,213175.703515272,198272.238349852,1.27527680549181,8.17728509646544,14903.4651654361,541.216484237117,-14903.4651654205,6.90200829097362
Trigal,Santa Cruz,4454.45718560184,5530.47342815544,35415.0318157832,34339.0155732296,11.1725966325957,13.8714429672357,1076.0162425536,24.1559453311532,-1076.01624255356,2.69884633464005
Trinidad,Beni,68617.5172658466,80703.2681141342,185019.54904832,172933.798200057,27.05342648178,31.8184046546901,12085.7508482876,17.613215006692,-12085.7508482623,4.76497817291009
Tupiza,Potosi,9175.81890928953,8469.78838165279,610457.312859274,611163.343386887,1.4808470430075,1.36690372857865,-706.030527636736,-7.6944688492267,706.030527612777,-0.113943314428854
Turco,Oruro,5117.34545815433,5035.51531796268,479569.520096591,479651.350236767,1.05580444237896,1.03892134815732,-81.8301401916524,-1.59907398984094,81.8301401765202,-0.0168830942216347
Umala,La Paz,44539.5772437658,55464.916226844,40972.7715769905,30047.4325939149,52.0855500497664,64.8618790054558,10925.3389830781,24.5295075956459,-10925.3389830755,12.7763289556894
Uncía,Potosi,1053.71636666871,8919.50692518911,89760.2620177255,81894.4714592029,1.16030195506751,9.8217334862648,7865.7905585204,746.480818494622,-7865.7905585226,8.66143153119729
Uriondo,Tarija,7087.52278076172,14240.8537961304,73067.1557639076,65913.8247485742,8.84230703615375,17.7667156237024,7153.33101536873,100.928508262233,-7153.33101533346,8.92440858754862
Urubichá,Santa Cruz,1371.33861480103,20860.5403244328,1046483.97923934,1026994.7775297,0.130870988717157,1.99078441164496,19489.2017096317,1421.18084470767,-19489.2017096478,1.85991342292781
Uyuni (Thola Pampa),Potosi,55579.6446902525,116971.945477482,749852.773366127,688460.472578965,6.90059692709836,14.5228752723589,61392.3007872291,110.458246232718,-61392.3007871624,7.6222783452605
Vacas,Cochabamba,6991.76665280785,15427.2966995911,29056.0577489293,20620.5277021487,19.3958075663254,42.7967483631176,8435.53004678327,120.649479104049,-8435.53004678062,23.4009407967922
Vallegrande,Santa Cruz,9904.31964116836,21667.0176543336,309090.174477568,297327.47646439,3.10485598459319,6.79228577728039,11762.6980131652,118.763311760177,-11762.6980131777,3.6874297926872
Viacha,La Paz,59956.2993923175,67233.0321164523,25024.0607447799,17747.3280206558,70.5531246226669,79.1159651570997,7276.73272413479,12.1367275797332,-7276.73272412413,8.56284053443282
Vila Vila,Cochabamba,2626.27714362791,10291.4184526676,57458.0072270451,49792.8659180032,4.3709884725028,17.1283032833976,7665.14130903965,291.863382645561,-7665.14130904189,12.7573148108948
Villa Abecia,Chuquisaca,983.57052920532,1162.08155109253,69701.8938663512,69523.3828444647,1.39147494837305,1.64401770721841,178.511021887209,18.1492853421948,-178.511021886516,0.252542758845366
Villa Alcalá,Chuquisaca,1021.80661589966,2956.1265753418,30264.1026921089,28329.7827326668,3.26602818489312,9.4487475055906,1934.31995944214,189.30391811361,-1934.31995944217,6.18271932069749
Villa Azurduy,Chuquisaca,2313.15794905397,7151.56132719732,167749.60268855,162911.199310404,1.36017899531997,4.20524828621186,4838.40337814335,209.16874181126,-4838.40337814603,2.84506929089189
Villa Charcas,Chuquisaca,5560.1406110535,9475.72769061312,63370.4229064538,59454.8358268958,8.06629211676372,13.7467724142516,3915.58707955962,70.4224470830013,-3915.58707955801,5.68048029748792
Villa Huanuni,Oruro,597.168177923584,1815.35286310427,54542.0640093887,53323.8793242086,1.08301866789686,3.29230711254257,1218.18468518068,203.993570021838,-1218.18468518002,2.20928844464572
Villa Mojocoya,Chuquisaca,6592.00638377072,15289.5571860961,118145.864360092,109448.313557775,5.28468727617357,12.2573498288188,8697.55080232534,131.940873475766,-8697.55080231636,6.97266255264519
Villa Nueva (Loma Alta),Pando,881.19631817017,2015.1775878601,280973.973712704,279839.992443021,0.312641530781091,0.71496917641756,1133.98126968993,128.686564651641,-1133.98126968299,0.40232764563647
Villa Rivero,Cochabamba,5165.28750267963,7164.85519176034,5115.52230399793,3115.95461491702,50.2420295658489,69.6915449900336,1999.56768908071,38.7116436024787,-1999.56768908091,19.4495154241847
Villa San Lorenzo,Tarija,11888.4139928405,16324.5360025636,185055.398327129,180619.276317409,6.03644961108283,8.28893063979146,4436.12200972309,37.3146662994293,-4436.12200972001,2.25248102870863
Villa Serrano,Chuquisaca,3806.15190784306,9373.93968234864,167569.219782253,162001.432007726,2.22094450929965,5.4698289432749,5567.78777450558,146.283908506974,-5567.78777452704,3.24888443397525
Villa Tunari,Cochabamba,46059.1316084892,128247.066303611,1370490.27778521,1288302.34309006,3.25150194571774,9.05348344739379,82187.9346951215,178.440043971592,-82187.9346951449,5.80198150167606
Villa Vaca Guzmán (Muyupampa),Chuquisaca,12257.5124945183,24479.773436883,367246.018854661,355023.757912284,3.22988101084103,6.45047316156859,12222.2609423647,99.7124085970189,-12222.2609423776,3.22059215072756
Villamontes,Tarija,18259.3438839906,67364.3904043576,1161328.02801992,1112222.9814996,1.54794331635809,5.71084363980818,49105.046520367,268.931057065097,-49105.0465203184,4.16290032345009
Villazón,Potosi,10879.9113288817,12651.7673803467,235895.89471626,234124.204654014,4.40882414821959,5.12682303550408,1771.85605146499,16.2855743756057,-1771.69006224556,0.717998887284488
Vinto,Cochabamba,829.288781091312,6837.27740589596,20913.2200536745,14905.2314288698,3.8141356519322,31.4465890659467,6007.98862480465,724.474846614754,-6007.98862480471,27.6324534140146
Vitichi,Potosi,13594.0029767207,11457.1959898739,161893.841348071,164030.648334916,7.74640718223252,6.52876900617066,-2136.80698684678,-15.7187473807825,2136.80698684524,-1.21763817606186
Waldo Ballivian,La Paz,4424.42586023552,6051.94456847528,7845.87833125006,6218.35962301023,36.0579965352909,49.3218788550881,1627.51870823976,36.7848566040414,-1627.51870823983,13.2638823197972
Warnes,Santa Cruz,90087.6148613637,116217.88174113,41549.7903717469,15419.5234919861,68.4361824831109,88.2863662766068,26130.2668797664,29.0053931608451,-26130.2668797608,19.8501837934959
Yaco,La Paz,4458.3395339783,18793.7350380859,55176.6123867493,40841.2168826413,7.47605119210081,31.5146309886665,14335.3955041076,321.541134201498,-14335.3955041079,24.0385797965657
Yacuiba,Tarija,23418.7931385129,117166.033117162,336506.410681645,242759.668791103,6.50656316410433,32.5528386819745,93747.239978649,400.307733298515,-93746.7418905419,26.0462755178702
Yamparáez,Chuquisaca,5276.11399265757,7810.90317712405,54581.9176104888,52047.1284260221,8.81437937625105,13.049047835234,2534.78918446648,48.0427297058779,-2534.78918446677,4.234668458983
Yanacachi,La Paz,1860.90220614625,2723.25888986207,55789.6273882026,54927.2707044875,3.22790132066483,4.72373612007371,862.35668371582,46.3407846402459,-862.356683715123,1.49583479940888
Yapacaní,Santa Cruz,71832.9173234438,189549.725903547,879814.567436677,762097.758856668,7.54826955083589,19.9180609352745,117716.808580103,163.87585659379,-117716.808580009,12.3697913844386
Yocalla,Potosi,5608.61236832881,4794.9499698119,82324.5301067621,83138.1925052746,6.37826900126716,5.45294963292187,-813.662398516919,-14.5073744641647,813.662398512432,-0.925319368345288
Yotala,Chuquisaca,3021.56036174927,3634.39357682495,42233.8820575001,41621.0488424244,6.67667842854642,8.03084310425185,612.833215075682,20.2820113353915,-612.833215075778,1.35416467570544
Yunchará,Tarija,2729.35770716553,2915.78019649658,180540.283675125,180353.944180874,1.48925795160598,1.59097756402618,186.422489331051,6.83026958473147,-186.339494250657,0.101719612420193
Yunguyo del Litoral,Oruro,388.123288854976,483.093384167478,17160.2617460512,17065.2916507389,2.21173223680097,2.75292218176506,94.9700953125018,24.4690535300467,-94.9700953122738,0.541189944964091
Zudánez,Chuquisaca,1683.60789561768,5581.55434944459,68418.3518920779,64520.4054382514,2.4016559604275,7.96205179762213,3897.94645382691,231.523412545939,-3897.94645382647,5.56039583719463
