municipio,dept,year,area_antropico,area_natural,area_no_def,area_total_ha,antropico_share,natural_share
Riberalta,Beni,2012,46193.0198892399,924637.603241742,,970830.623130982,4.75809258470493,95.2419074152951
Riberalta,Beni,2013,43911.1003952713,926919.522735719,,970830.62313099,4.52304442701397,95.476955572986
Riberalta,Beni,2014,42662.3702404604,928168.252890532,,970830.623130993,4.39441950263904,95.605580497361
Riberalta,Beni,2015,42492.9508901739,928337.672240817,,970830.623130991,4.3769685337213,95.6230314662787
Riberalta,Beni,2016,45370.2256010459,925460.397529951,,970830.623130997,4.67334100512031,95.3266589948797
Riberalta,Beni,2017,48407.4911112858,922423.132019709,,970830.623130995,4.98619326151541,95.0138067384846
Riberalta,Beni,2018,48697.2427635378,922133.380367456,,970830.623130994,5.01603900858482,94.9839609914152
Riberalta,Beni,2019,49491.0109061224,921339.612224879,,970830.623131001,5.09780076224936,94.9021992377506
Riberalta,Beni,2020,51992.5481507699,918838.074980228,,970830.623130998,5.35547055397678,94.6445294460232
Riberalta,Beni,2021,55260.061391848,915570.561739155,,970830.623131003,5.69203938104363,94.3079606189564
Riberalta,Beni,2022,55810.8461609069,915019.776970088,,970830.623130995,5.74877273451811,94.2512272654819
Riberalta,Beni,2023,55064.5788923219,915766.044238675,,970830.623130997,5.67190378840077,94.3280962115992
Riberalta,Beni,2024,56981.522442768,913849.100688231,,970830.623130999,5.86935775253963,94.1306422474604
Roboré,Santa Cruz,1985,2595.14928613278,731044.506898201,,733639.656184333,0.353736233347878,99.6462637666521
Roboré,Santa Cruz,1986,3217.03539530635,730422.620789023,,733639.656184329,0.43850347622131,99.5614965237787
Roboré,Santa Cruz,1987,2604.4983548645,731035.157829471,,733639.656184335,0.355010574048098,99.6449894259519
Roboré,Santa Cruz,1988,2785.37807999877,730854.278104338,,733639.656184337,0.379665692348957,99.620334307651
Roboré,Santa Cruz,1989,2777.49378167725,730862.162402659,,733639.656184336,0.378591009668563,99.6214089903314
Roboré,Santa Cruz,1990,2551.25637927857,731088.399805059,,733639.656184337,0.347753336092499,99.6522466639075
Roboré,Santa Cruz,1991,2816.37734603883,730823.278838298,,733639.656184336,0.383891099983175,99.6161089000168
Roboré,Santa Cruz,1992,2760.10182235719,730879.55436198,,733639.656184337,0.376220369099524,99.6237796309005
Roboré,Santa Cruz,1993,2885.2639755005,730754.392208836,,733639.656184336,0.393280809070052,99.60671919093
Roboré,Santa Cruz,1994,3363.60699116211,730276.049193175,,733639.656184337,0.458482166661525,99.5415178333385
Roboré,Santa Cruz,1995,4407.12225278925,729232.533931542,,733639.656184332,0.600720287628772,99.3992797123713
Roboré,Santa Cruz,1996,8813.90003378903,724825.756150551,,733639.65618434,1.20139362144491,98.7986063785551
Roboré,Santa Cruz,1997,8529.14806171872,725110.508122618,,733639.656184337,1.16258002001676,98.8374199799833
Roboré,Santa Cruz,1998,8614.50551167604,725025.15067266,,733639.656184336,1.17421481227993,98.8257851877201
Roboré,Santa Cruz,1999,8038.53317448736,725601.123009848,,733639.656184336,1.09570592411755,98.9042940758824
Roboré,Santa Cruz,2000,7795.04838231207,725844.607802023,,733639.656184335,1.06251731576973,98.9374826842303
Roboré,Santa Cruz,2001,7776.59269653937,725863.06348779,,733639.65618433,1.060001682159,98.939998317841
Roboré,Santa Cruz,2002,8115.8533560608,725523.802828267,,733639.656184328,1.10624518285605,98.893754817144
Roboré,Santa Cruz,2003,7810.3630384095,725829.293145919,,733639.656184329,1.06460480599308,98.9353951940069
Roboré,Santa Cruz,2004,7810.62364478763,725829.032539543,,733639.656184331,1.0646403283883,98.9353596716117
Roboré,Santa Cruz,2005,7931.10895868532,725708.547225642,,733639.656184328,1.08106328383817,98.9189367161618
Roboré,Santa Cruz,2006,7548.62858079841,726091.027603526,,733639.656184324,1.02892864598664,98.9710713540134
Roboré,Santa Cruz,2007,8664.05408564463,724975.602098682,,733639.656184327,1.18096861485195,98.8190313851481
Roboré,Santa Cruz,2008,8924.13343649915,724715.522747829,,733639.656184328,1.21641917271944,98.7835808272806
Roboré,Santa Cruz,2009,8411.94769165664,725227.708492673,,733639.656184329,1.14660482441848,98.8533951755815
Roboré,Santa Cruz,2010,10669.1901315248,722970.466052819,,733639.656184344,1.45428209088577,98.5457179091143
Roboré,Santa Cruz,2011,11240.0680769594,722399.588107396,,733639.656184356,1.53209657932325,98.4679034206768
Roboré,Santa Cruz,2012,11206.5068339968,722433.149350359,,733639.656184355,1.52752195707108,98.4724780429289
Roboré,Santa Cruz,2013,11901.5001237856,721738.156060575,,733639.65618436,1.62225419842829,98.3777458015717
Roboré,Santa Cruz,2014,12039.3624105227,721600.293773823,,733639.656184346,1.6410457516895,98.3589542483105
Roboré,Santa Cruz,2015,13447.6374339297,720192.018750417,,733639.656184347,1.8330030718174,98.1669969281826
Roboré,Santa Cruz,2016,16034.1454037356,717605.51078061,,733639.656184346,2.18556143585927,97.8144385641408
Roboré,Santa Cruz,2017,18193.2954373844,715446.360746962,,733639.656184347,2.47986805020976,97.5201319497902
Roboré,Santa Cruz,2018,21977.7170763126,711661.939108036,,733639.656184349,2.99571007251959,97.0042899274804
Roboré,Santa Cruz,2019,27548.7400852299,706090.916099139,,733639.656184369,3.75507783051284,96.2449221694872
Roboré,Santa Cruz,2020,28774.194646448,704865.461537931,,733639.656184379,3.92211549687773,96.0778845031223
Roboré,Santa Cruz,2021,35719.2335763246,697920.422608074,,733639.656184398,4.86877082982367,95.1312291701763
Roboré,Santa Cruz,2022,40472.1545428836,693167.501641508,,733639.656184391,5.51662579874382,94.4833742012562
Roboré,Santa Cruz,2023,44087.4569507765,689552.199233606,,733639.656184383,6.00941573688544,93.9905842631146
Roboré,Santa Cruz,2024,62509.154212435,671130.501971953,,733639.656184388,8.52041648587279,91.4795835141272
Rurrenabaque,Beni,1985,1909.07842429199,249809.616741457,,251718.695165749,0.758417416328543,99.2415825836715
Rurrenabaque,Beni,1986,1867.85626121216,249850.838904538,,251718.695165751,0.742041134442645,99.2579588655574
Rurrenabaque,Beni,1987,2345.52646184082,249373.168703915,,251718.695165756,0.931804632268691,99.0681953677313
Rurrenabaque,Beni,1988,3710.13128762206,248008.563878136,,251718.695165758,1.47391964080337,98.5260803591967
Rurrenabaque,Beni,1989,4028.95282160033,247689.742344154,,251718.695165755,1.60057750932933,98.3994224906707
Rurrenabaque,Beni,1990,5777.61121461183,245941.083951138,,251718.69516575,2.29526504211673,97.7047349578833
Rurrenabaque,Beni,1991,6325.85220242922,245392.842963314,,251718.695165743,2.51306411637959,97.4869358836204
Rurrenabaque,Beni,1992,7040.20418561403,244678.490980128,,251718.695165742,2.79685391701974,97.2031460829803
Rurrenabaque,Beni,1993,7848.9240444702,243869.771121277,,251718.695165747,3.11813313639735,96.8818668636026
Rurrenabaque,Beni,1994,8255.63759697875,243463.057568765,,251718.695165744,3.27970776725298,96.720292232747
Rurrenabaque,Beni,1995,8986.24506691895,242732.450098817,,251718.695165736,3.5699553666454,96.4300446333546
Rurrenabaque,Beni,1996,9292.851392926,242425.84377281,,251718.695165736,3.69176051338079,96.3082394866192
Rurrenabaque,Beni,1997,10403.8524501159,241314.842715611,,251718.695165727,4.1331266409379,95.8668733590621
Rurrenabaque,Beni,1998,11509.0550358398,240209.640129889,,251718.695165729,4.57218921632434,95.4278107836757
Rurrenabaque,Beni,1999,12727.1685475951,238991.526618132,,251718.695165727,5.05610778699443,94.9438922130056
Rurrenabaque,Beni,2000,14437.7935461303,237280.901619597,,251718.695165727,5.73568583637568,94.2643141636243
Rurrenabaque,Beni,2001,15568.9867659241,236149.708399791,,251718.695165715,6.18507368142619,93.8149263185738
Rurrenabaque,Beni,2002,17262.7188207824,234455.976344935,,251718.695165718,6.85794069026839,93.1420593097316
Rurrenabaque,Beni,2003,18876.4785427856,232842.216622925,,251718.695165711,7.49903718131024,92.5009628186898
Rurrenabaque,Beni,2004,20104.0612922791,231614.633873436,,251718.695165715,7.98671758529651,92.0132824147035
Rurrenabaque,Beni,2005,22232.1808486389,229486.514317055,,251718.695165694,8.83215322326558,91.1678467767344
Rurrenabaque,Beni,2006,24323.3074734804,227395.387692208,,251718.695165688,9.66289272136504,90.337107278635
Rurrenabaque,Beni,2007,25772.347333283,225946.347832394,,251718.695165677,10.2385511399223,89.7614488600777
Rurrenabaque,Beni,2008,28679.2884558662,223039.406709814,,251718.69516568,11.3933883365277,88.6066116634723
Rurrenabaque,Beni,2009,30463.9822253485,221254.712940326,,251718.695165675,12.102391602379,87.897608397621
Rurrenabaque,Beni,2010,33367.6418075081,218351.053358176,,251718.695165684,13.2559251451487,86.7440748548513
Rurrenabaque,Beni,2011,34472.9710078987,217245.724157786,,251718.695165685,13.6950380206,86.3049619794
Rurrenabaque,Beni,2012,35159.6055495246,216559.089616158,,251718.695165682,13.9678165447276,86.0321834552724
Rurrenabaque,Beni,2013,36260.9293423105,215457.765823374,,251718.695165685,14.405338196451,85.594661803549
Rurrenabaque,Beni,2014,37692.7437509168,214025.951414759,,251718.695165676,14.9741534795849,85.025846520415
Rurrenabaque,Beni,2015,38363.1536957409,213355.54146993,,251718.695165671,15.2404864765773,84.7595135234227
Rurrenabaque,Beni,2016,39604.3910841868,212114.304081472,,251718.695165659,15.7335914434654,84.2664085565346
Rurrenabaque,Beni,2017,40615.9882791017,211102.706886564,,251718.695165666,16.1354675116088,83.8645324883912
